login; location; place; followers; contributions; stars; user_stars; language
enrmarc;Valladolid, Spain;Valladolid;8;452;57;215;JavaScript
magmax;Ciudad Real;Ciudad Real;31;451;91;42;Python
d2bit;Valencia;Valencia;7;448;0;29;Ruby
alrocar;Valencia, Spain;Valencia;12;448;38;52;JavaScript
wigsyboy;Alicante, Spain;Alicante;0;447;0;0;Java
dkmstr;Madrid;Madrid;0;447;2;2;Makefile
merqurio;Basque Country;Euskadi;14;447;37;329;JavaScript
yebenes;Madrid;Madrid;11;446;1;32;Ruby
skotperez;Pirineos , Madrid;Madrid;10;444;7;22;PHP
axelhzf;Tenerife, Spain;Tenerife;25;443;58;122;JavaScript
freinn;Spain;España;6;442;3;12;HTML
jordimas;Barcelona;Barcelona;4;442;0;4;Python
poliva;Barcelona;Barcelona;200;441;504;171;C
SuperJMN;Madrid, Spain;Madrid;10;441;47;18;C#
carlbutron;Barcelona;Barcelona;100;440;64;21;Objective-C
pacastillo;Granada (Andalucía, Spain);Granada;15;437;4;0;Java
franlr;Spain;España;1;437;1;106;Puppet
davecarter;España;España;3;436;0;24;JavaScript
Sumolari;Spain;España;13;435;7;39;JavaScript
PatoSoft;Spain;España;5;434;2;16;Ruby
Suui;Las Palmas de GC, Spain;Las Palmas;9;433;3;3;Java
francho;Zaragoza;Zaragoza;37;433;45;19;JavaScript
cokoso;Barcelona, Spain;Barcelona;0;432;0;4;
franexposito;Granada, Spain;Granada;11;432;1;2;CSS
albertoruibal;Galicia, Spain;Galicia;24;432;46;10;HTML
estebanrfp;España;España;10;432;2;7;JavaScript
islomar;Madrid;Madrid;8;430;3;20;Java
lucasponce;Madrid;Madrid;15;430;13;4;Java
julian-garrido;Granada (Spain);Granada;2;428;1;2;Java
mmanzano;Murcia, España;Murcia;10;425;3;14;JavaScript
magutierrez;Madrid;Madrid;2;423;0;2;Ruby
fransua;Barcelona, Spain;Barcelona;12;423;9;25;Python
albertinisg;Madrid;Madrid;1;423;0;6;Python
cblanco;UPM madrid;Madrid;2;422;0;1;
pilarargudo;Valencia;Valencia;11;422;0;34;CSS
abdonrd;Madrid, Madrid, Spain;Madrid;23;420;8;63;HTML
carltongibson;Spain;España;14;419;49;547;Python
iperdomo;Spain;España;3;419;3;51;JavaScript
elgambitero;Madrid, Spain;Madrid;3;419;1;8;Python
brianstorti;Córdoba, Spain;Córdoba;46;418;128;0;Ruby
mariogarcia;Madrid;Madrid;32;417;44;16;Groovy
borja;Madrid (Spain);Madrid;39;417;12;20;JavaScript
elboletaire;Barcelona, Spain;Barcelona;20;417;113;587;PHP
DeicPro;Madrid, Spain;Madrid;1;417;0;10;Shell
dburgos;Madrid, Spain;Madrid;5;416;7;21;JavaScript
griba2001;Tiana (near Barcelona) Catalonia - Spain;Barcelona;0;416;1;0;Haskell
opsb;Barcelona;Barcelona;14;416;169;120;Ruby
ivmartel;Barcelona, Spain;Barcelona;28;416;192;19;JavaScript
Darkhogg;Madrid, Spain;Madrid;21;416;12;60;Java
JorgeCastilloPrz;Madrid;Madrid;198;415;2917;98;Java
Anaibi;Barcelona;Barcelona;2;415;0;21;CSS
fedefernandez;Sevilla, Spain;Sevilla;18;415;69;39;Java
ciscou;Madrid;Madrid;10;415;15;15;Ruby
caiomsouza;Madrid / São Paulo;Madrid;14;415;1;8;Python
danirod;Madrid, Spain;Madrid;50;414;23;87;Java
carlosgoce;Baiona, Pontevedra, Spain;Pontevedra;3;413;2;14;Ruby
hcosta;Súria, Barcelona;Barcelona;9;411;6;12;JavaScript
jaimegildesagredo;Madrid, Spain;Madrid;50;411;289;693;Python
JesusMtnez;Madrid;Madrid;9;411;0;191;Emacs Lisp
Neniah;Huelva, Spain;Huelva;9;411;0;10;CSS
nestorsalceda;Zaragoza / Madrid;Madrid;54;409;111;103;Ruby
mbiarnes;Cardedeu - Barcelona;Barcelona;6;409;0;0;Java
fblupi;Granada (Spain);Granada;3;407;0;0;JavaScript
antorof;Granada, Spain;Granada;4;407;5;15;Java
inniyah;Spain;España;2;407;3;2;C
gtrias;Barcelona;Barcelona;16;407;3;456;PHP
ferreiro;Madrid;Madrid;5;407;17;27;JavaScript
jeslopalo;Madrid, Spain;Madrid;2;405;0;12;Shell
albertobaezap;Madrid;Madrid;0;404;0;0;Java
juliangut;Madrid , Spain;España;4;403;12;120;PHP
agustincl;Barcelona;Barcelona;74;403;23;18;PHP
plusvic;Spain;España;69;402;697;14;C
canodelacuadra;Toledo, Spain;Toledo;3;402;0;1;CSS
juanmanuelsanchez;Leioa, Vizcaya;Bilbao;0;400;0;0;JavaScript
fxn;Barcelona;Barcelona;532;400;1131;48;Ruby
baraalex;Madrid, Spain;España;5;400;0;2;CSS
koke;Zaragoza, Spain;Zaragoza;40;399;118;170;Ruby
jmelis;Madrid;Madrid;6;398;30;54;Ruby
aviscasillas;Mataró, Catalonia, Spain;Catalunya;5;398;2;1;Ruby
fnl;Madrid;Madrid;9;398;82;163;Python
trishagee;Sevilla, Spain;Sevilla;218;397;144;10;Java
spiddy;Barcelona;Barcelona;8;397;6;35;JavaScript
jmoutte;Spain;España;1;397;3;4;Shell
jsanz;Valencia, Spain;Valencia;32;397;9;120;JavaScript
manucorporat;Spain;España;184;396;408;256;C
oscarfonts;Barcelona;Barcelona;15;396;16;1;Shell
alu0100611298;España;España;6;396;0;0;Ruby
mvalleavila;España;España;12;396;18;8;Java
adrianolatorre;Barcelona;Barcelona;5;395;1;2;CSS
ercrema;Barcelona;Barcelona;6;395;0;0;R
ArnauPrat;Barcelona;Barcelona;0;394;3;6;C++
cristianprofile;Madrid/ Spain;Madrid;12;394;3;2;Java
rafael1193;Granada, Andalucía, Spain;Granada;9;394;9;86;Shell
alexdeleon;Madrid, Spain;Madrid;13;393;14;18;Ruby
philipp-germann;Barcelona;Barcelona;1;393;1;4;Python
phpbb-es;Spain;España;11;392;5;75;PHP
Makova;Granada, Spain;Granada;24;392;7;112;Shell
crbrox;Madrid, Spain;España;5;392;4;12;Go
tonydspaniard;Mallorca, Spain;Baleares;211;391;288;342;PHP
Moter8;Alicante, Spain;Alicante;5;391;3;53;Java
m1ndgap;Valencia, Spain;Valencia;1;391;0;10;Ruby
raxden;Spain;España;3;390;11;10;Java
ban007;Málaga/España;Málaga;0;389;0;0;PHP
pauek;Barcelona, Spain;Barcelona;27;389;73;282;C++
frederic-perez;Barcelona, Spain;Barcelona;1;388;0;0;CMake
vicboma1;Spain - Valencia;Valencia;4;388;9;65;Java
davivel;Valladolid, Spain;Valladolid;21;388;0;0;Java
dgutierr;Barcelona;Barcelona;8;387;1;2;Java
dciccale;Madrid, Spain;Madrid;95;387;1160;257;JavaScript
kalta;Málaga, Spain;Málaga;37;387;218;47;Erlang
angeljcc;Granada (Spain);Granada;9;387;0;7;JavaScript
nmn;Madrid;Madrid;160;386;513;84;JavaScript
pabarcgar;Seville, Spain;Sevilla;1;386;1;5;Java
vikman90;Spain;España;0;385;0;0;C++
daviddetena;Cordoba, Spain;Córdoba;0;384;0;0;Objective-C
jesusprubio;A Coruña;Coruña;59;383;139;1.3k;JavaScript
dmontaner;Valencia - Spain;Valencia;6;383;4;48;R
chemaper;Valladolid, Spain.;Valladolid;0;383;0;0;Python
geodracs;Spain;España;2;382;0;0;JavaScript
Pablo-Rodriguez;Vigo, Galiza;Galicia;4;381;0;4;JavaScript
alvarosanchez;Madrid;Madrid;36;381;138;50;Groovy
XayOn;Zaragoza;Zaragoza;46;380;68;58;Python
rafaparadela;Cádiz, Spain;Cádiz;36;379;10;18;CSS
fjcarreterox;Seville, Spain;Sevilla;4;379;0;3;PHP
AlejandroVera;Spain;España;2;379;0;0;CSS
carlosga;Vigo, Spain;Pontevedra;4;378;4;10;C#
dgarijo;Madrid (Spain);Madrid;15;377;18;17;Java
carlosvillu;Barcelona;Barcelona;64;375;96;383;JavaScript
oscar-raig;Barcelona, Catalonia;Barcelona;0;374;3;2;Java
MarcosSegovia;Barcelona, España;Barcelona;7;374;1;24;PHP
oscarmolinadev;Barcelona, Catalonia;Catalunya;3;374;7;54;C++
angelortega;El Casar, Guadalajara, Spain;España;5;374;46;17;C
martincalsyn;Barcelona, Spain;Barcelona;6;373;2;5;C# and C++
j2sg;Ciudad Real, Spain;Ciudad Real;2;372;5;12;C
jesuspg;spain;España;2;372;2;7;Python
pablopunk;Santiago de Compostela;Coruña;4;371;2;9;CSS
franciscop;Valencia, Spain;Valencia;17;371;233;75;JavaScript
estelapedrero;Madrid;Madrid;14;370;0;2;CSS
JCristobal;Jaén, Granada;Granada;4;370;6;42;CSS
vrivas;Jaen, Jaén, Granada, Spain;Granada;6;370;0;2;JavaScript
nazcahawk;Barcelona, Spain;Barcelona;1;370;0;6;HTML
Panthro;Lleida, Lleida, Spain;Lleida;2;367;3;16;Java
dreyacosta;Madrid, Spain;Madrid;83;367;468;17;JavaScript
palaumarc;Barcelona;Barcelona;1;367;0;0;Makefile
jonhattan;Canary Islands;Canarias;19;366;8;12;Puppet
txuki2005;Ermua-Vasque Country-Spain;España;0;366;4;3;Makefile
jbeficent;Barcelona, Spain;Barcelona;9;365;0;2;Makefile
raysan5;Spain;España;33;365;94;27;C
amedranogil;Madrid, Spain;Madrid;7;365;0;36;Java
peretuset;Barcelona, Spain;Barcelona;5;363;0;3;
albertomolina;Sevilla, Spain;Sevilla;41;363;3;6;Python
agarciamontoro;Granada, Andalucía, Spain;Granada;33;363;11;60;Shell
rocboronat;Barcelona;Barcelona;26;363;19;95;Java
mgdelacroix;Spain;España;47;362;17;50;Groovy
crueda;Valladolid - Zamora (Spain);Valladolid;0;362;0;0;Python
neshmi;Murcia, Spain;Murcia;5;362;54;48;Ruby
David-Estevez;Madrid, Spain;Madrid;24;362;21;26;Python
masensio;Valladolid;Valladolid;3;362;0;0;
markets;Barcelona;Barcelona;70;361;184;417;Ruby
aaromnido;Zaragoza, Spain;Zaragoza;1;359;4;11;CSS
vguzmanp;España;España;4;359;8;7;Shell
erichlf;Bilbao, Basque Country -- Spain;Bilbao;6;359;1;18;TeX
davidllanos22;Barcelona, Spain;España;3;357;0;39;JavaScript
plafl;Madrid, Spain;Madrid;2;357;3;15;Python
rubenlh91;Málaga;Málaga;0;357;0;0;
awesomebytes;Barcelona, Spain;Barcelona;26;357;61;16;Python
varhub;Spain;España;0;356;0;2;Shell
Towerthousand;Barcelona;Barcelona;23;356;24;4;C++
mariodebian;Valladolid, Spain;Valladolid;9;356;9;165;Shell
nando;Madrid, Spain;Madrid;40;354;66;69;Ruby
PabloLaVegui;Cantabria. Spain;Cantabria;8;354;0;0;CSS
Delawen;Sevilla;Sevilla;41;354;14;22;JavaScript
alexandregz;Galiza;Galicia;15;353;58;902;Shell
blaxter;Zaragoza, Spain;Zaragoza;12;353;54;49;Ruby
LuisDiazUgena;Madrid, Spain;España;2;352;10;11;Arduino
jsmanrique;Fuenlabrada, Spain;España;8;352;9;1;JavaScript
jjpcaste;Murcia - España (Spain);Murcia;0;352;0;0;
jessfr42;Madrid - Valencia;Madrid;21;351;7;10;JavaScript
jcanell4;Barcelona;Barcelona;2;349;0;0;PHP
dgrijuela;Madrid, Spain;Madrid;9;349;2;193;CSS
dcarral;Asturias ✈ Berlin;Asturias;6;349;4;38;Ruby
inaki-ortizdelandaluce;Madrid, Spain;Madrid;0;348;0;1;Python
edulix;Madrid, Spain;Madrid;37;348;10;32;JavaScript
Theadd;Barcelona;Barcelona;19;348;72;143;JavaScript
antespi;Madrid;Madrid;17;347;37;10;Shell
hecrj;Barcelona;Barcelona;11;347;18;13;C++
zakum42;Barcelona;Barcelona;9;347;0;42;Java
analca3;Granada, Andalucía, Spain;Granada;27;346;19;43;Python
eusonlito;Ourense, Galiza;Galicia;20;345;155;24;PHP
FdezI;Lanzarote, Las Palmas (España);Las Palmas;2;345;0;0;CSS
cavasanchez;Madrid,Spain;Madrid;7;345;5;7;Java
aleph1888;Spain;España;14;344;15;27;JavaScript
bomberstudios;Madrid, Spain;Madrid;305;344;2416;146;Ruby
joserobleda;Madrid;Madrid;11;342;7;76;JavaScript
GrenderG;Valencia, Spain;Valencia;7;342;0;19;HTML
Aitorzubizarret;Eibar, Spain;España;5;342;0;28;CSS
TheAnswer;Barcelona, Spain;Barcelona;7;342;12;1;C
Mortega5;Alcorcón,Madrid, España;España;5;342;5;4;HTML
daviddesancho;Donostia - San Sebastián;Donostia;9;341;0;4;Python
joseluis;Spain;España;4;340;4;396;JavaScript
castarco;El Prat de Llobregat, Barcelona, Spain;Barcelona;17;339;13;45;PHP
ixti;Spain;España;81;339;154;1.3k;Ruby
gponsu;Valencia / Spain;Valencia;4;336;0;28;Ruby
AlfredoRoca;Torredembarra - Tarragona - Spain;Tarragona;11;335;0;20;Ruby
alvarobrito;Madrid;Madrid;9;335;1;18;JavaScript
ggrandes;Barcelona, Spain;Barcelona;15;334;75;918;Java
jmvargas;Los Palacios y Villafranca, Sevilla;Sevilla;4;333;0;162;Objective-C and Java
alch;Barcelona;Barcelona;20;333;0;70;PHP
luismesas;Madrid, Spain;Madrid;10;333;47;33;JavaScript
shadeslayer;Barcelona, Spain;Barcelona;13;333;48;15;Shell
jonan;Bilbao, Spain;Bilbao;44;333;97;54;Java
toqueteos;Madrid, Spain;Madrid;23;333;127;208;Go
tonikelope;España;España;5;333;26;2;PHP
jogarc10;Madrid;Madrid;2;332;2;7;C
jesusVMayor;Lugo;Lugo;5;332;0;17;Python
Al3XKOoL;Tenerife. Canary islands. Spain;Canarias;0;331;5;0;Makefile
javray;Spain, Bilbao;Bilbao;1;330;6;11;JavaScript
FranBarrera;Sevilla, Spain;Sevilla;15;329;0;0;Python
inercia;A Coruña, Spain;Coruña;11;328;20;456;Python
ntrrgc;Salamanca, Spain;Salamanca;3;328;17;28;Python
colomet;Valencia;Valencia;3;327;0;106;JavaScript
luisgf;Vigo, Spain;Pontevedra;3;327;1;1;Python
matugm;Spain;España;11;326;32;185;Ruby
spite;Barcelona;Barcelona;298;326;1938;41;JavaScript
jaimeiniesta;Girona, Spain;Gerona;136;326;744;400;Ruby
xmaeztu;Iruñea, Nafarroa;Navarra;5;326;1;5;Ruby
pedroj;Sevilla, Spain;Sevilla;23;326;15;24;R
agjacome;Ourense, Spain;Orense;23;325;4;25;Scala
michogar;Vigo;Pontevedra;15;325;9;3;JavaScript
karolinkas;Barcelona;Barcelona;11;325;5;5;JavaScript
ojgarciab;Mostoles (Madrid - Spain);Madrid;0;324;1;10;Java
foxnet-git;Spain;España;1;324;1;3;JavaScript
dmsgago;Sevilla, Andalucía, España;Sevilla;1;324;0;0;CSS
mgidney;Jerez;Cádiz;0;323;1;3;Python
martiadrogue;Barcelona;Barcelona;0;322;0;2;PHP
alu0100696691;Santa cruz de Tenerife, Islas Canarias, España;Canarias;11;322;2;0;Ruby
dberenguer;Spain;España;5;322;6;4;Python
pablormier;Santiago de Compostela;Coruña;16;322;7;432;Java
davidsingal;Madrid, Spain;Madrid;46;320;8;2;JavaScript
Galbar;Barcelona, Spain;Barcelona;15;320;14;28;C++
garciparedes;Palencia, Spain;Palencia;10;320;21;133;Java
danigm;Córdoba (España);Córdoba;52;320;74;35;Python
angelblxt;Zaragoza;Zaragoza;0;319;0;0;PHP and CSS
aagm;Madrid;Madrid;0;319;0;7;JavaScript
gayoxo;Spain;España;4;319;7;12;Java
elmart;Madrid;Madrid;5;319;0;4;Python
izqui;Madrid, Spain;Madrid;123;318;703;224;Go
LuisPalacios;Spain;España;2;317;5;17;Shell
sbartek;Barcelona, Spain;España;3;317;0;4;R
Gawyn;Barcelona;Barcelona;13;317;37;48;Ruby
JavierIH;Madrid, Toledo (SPAIN);Madrid;22;316;2;6;Arduino
wissol;Spain;España;2;316;4;7;Python
SergioMorchon;Madrid, España;Madrid;0;316;4;21;JavaScript
jjballano;Dublin, Madrid, Valencia;Madrid;12;315;5;12;JavaScript
anistal;Madrid;Madrid;9;315;1;28;Java
dsager;Barcelona, Spain;Barcelona;8;314;2;81;Ruby
jlaso;46010 Valencia (Spain);Valencia;24;314;51;93;PHP
RickieES;Madrid, Spain;Madrid;2;313;0;0;CSS
dfernandezlop;Madrid, Spain;Madrid;0;313;0;0;C++
poolqf;Barcelona;Barcelona;41;313;1541;34;Objective-C
palmerabollo;Valladolid, Spain;Valladolid;18;313;58;462;JavaScript
bifuer;Spain;España;7;313;45;12;JavaScript
malotor;Valencia;Valencia;12;312;11;1;PHP
JosePech;Spain;España;0;312;0;0;Java
twinone;Barcelona, Spain;Barcelona;35;312;6;58;Shell
mrcasals;Barcelona, Spain;Barcelona;40;312;39;918;Ruby
davidsanfal;Spain, Madrid;Madrid;15;312;10;29;Python
davidgasquez;Granada, Spain;Granada;19;311;38;51;C++
marcin-wosinek;Las Palmas de GC, Spain;Las Palmas;11;311;5;62;JavaScript
jorgeatgu;Zaragoza;Zaragoza;23;311;219;247;HTML
ngosang;Valladolid, Spain;Valladolid;3;311;3;8;Python
ivanrod;Madrid;Madrid;21;310;0;14;JavaScript
argaen;Tarragona, Spain;Tarragona;6;310;4;8;Python
leemachin;Barcelona;Barcelona;19;310;626;293;JavaScript
jmgc;Barcelona;Barcelona;1;310;0;0;C
robinparadise;Spain;España;3;310;3;0;JavaScript
Franx0;Madrid;Madrid;19;310;3;1;JavaScript
jlsuarezdiaz;Granada, Spain;Granada;7;309;3;2;Java and TeX
julien;Madrid, Spain;Madrid;34;309;215;64;JavaScript
goinnn;Seville, Spain;Sevilla;45;309;306;184;Python
javiergonzper;Valladolid, Spain;Valladolid;11;308;0;3;Objective-C
mrmans0n;Spain;España;55;308;707;201;Ruby
pdgago;Madrid;Madrid;5;307;1;84;HTML
ferranpm;Barcelona;Barcelona;8;306;41;80;VimL
martgnz;Madrid;Madrid;38;305;7;841;CSS
vdel26;Barcelona;Barcelona;24;305;154;333;JavaScript
micaelgallego;Madrid (Spain);Madrid;11;304;0;3;Java
danigar;Spain;España;12;304;0;21;JavaScript
ccamposfuentes;Granada, Almería, Spain;Almería;7;303;0;3;CSS
odarriba;Spain;España;15;303;32;75;JavaScript
felgari;Seville, Spain;Sevilla;1;301;0;5;Python
georgid;Barcelona;Barcelona;1;301;13;0;Python
ramingar;Valencia, ES;Valencia;5;301;1;4;JavaScript
josestrk;Madrid, Las Rozas;Madrid;6;300;11;35;JavaScript
JorgeFerrer;Madrid;Madrid;30;300;9;24;Shell
ivanarrizabalaga;Oviedo, Asturias, Gijón;Asturias;2;300;0;8;JavaScript
fernandoPalaciosGit;Palma de Mallorca;Baleares;3;300;5;17;JavaScript
kavinsky;Madrid, Spain;Madrid;12;300;16;660;C++
ffont;Barcelona;Barcelona;14;299;12;5;JavaScript
SirArslaan;Barcelona;Barcelona;17;298;3;86;JavaScript
GGSvennson;Madrid (Spain);Madrid;0;298;0;0;Java
skgsergio;Alcorcón, Madrid, Spain;Madrid;16;297;16;27;Python
sirreal;Spain;España;4;296;43;65;JavaScript
Eldelshell;Madrid, Spain;Madrid;6;296;39;23;CSS
oscarperpinan;Madrid, Spain;Madrid;64;296;127;39;R
carlosgs;Madrid, Spain;Madrid;81;296;419;128;Python
togacharls;Granada;Granada;1;296;0;2;Java and Shell
Jorjatorz;Madrid, Spain;Madrid;1;295;0;1;Java
MiguelAguilera;Zaragoza, Spain;Zaragoza;2;295;5;4;JavaScript
miquelsoler;Barcelona;Barcelona;0;294;2;3;C++
aldomann;Catalonia;Catalunya;3;294;10;29;Shell
ferblape;Madrid;Madrid;139;294;207;210;Ruby
gfiorav;Madrid, Spain;Madrid;1;293;0;0;JavaScript
xrubio;Barcelona;Barcelona;9;293;19;6;Python
i3visio;España;España;2;293;12;6;Python
nucliweb;Girona, Spain;Gerona;97;292;26;309;CSS
jramcast;Spain;España;7;292;1;46;JavaScript
fasouto;Vigo, Spain;Pontevedra;20;292;324;418;Python
j-fuentes;Spain;España;3;292;0;56;Shell
bejar;Barcelona, Spain;Barcelona;1;292;1;0;Python
dmitry-zaets;Barcelona, Spain;Barcelona;5;292;38;74;JavaScript
gerddie;Madrid, Spain;Madrid;2;292;0;1;Shell
manelclos;Spain;España;6;292;4;37;Python
mtbtiago;Menorca and Barcelona;Barcelona;10;292;0;1;JavaScript
MiguelAngelLV;Almería;Almería;6;291;13;2;Java
jlcanovas;Barcelona;Barcelona;6;291;1;36;CSS
roclas;madrid;Madrid;14;290;12;50;Shell
beschmi;Madrid, Spain;Madrid;2;289;1;2;Haskell
AbrahamAlcaina;Barcelona;Barcelona;6;289;4;36;JavaScript
rafadc;Spain;España;65;288;27;32;Ruby
yosoyfucho;Madrid;Madrid;1;288;0;0;Java
nahuelsotelo;Barcelona;Barcelona;10;288;3;8;JavaScript
javierag;Zaragoza, Spain;Zaragoza;0;288;0;0;C
jbgutierrez;A Coruña, Galicia, España;Coruña;10;287;74;102;Ruby
retamal;España;España;0;287;0;0;CSS
miguelmaquieira;Spain;España;17;287;1;2;JavaScript
isorna;Madrid, Spain;Madrid;11;287;5;141;JavaScript
EduardOckerse;Málaga (Spain);Málaga;1;287;0;7;Java
hhariri;Spain;España;180;286;518;33;Kotlin
eduardofilo;Zaragoza;Zaragoza;4;286;0;1;JavaScript
juanluisrp;Sevilla;Sevilla;30;286;11;56;JavaScript
Alotor;Madrid;Madrid;28;286;22;66;Shell
magomar;Valencia - España;Valencia;3;286;1;20;Java
manuel-rubio;Spain;España;14;286;11;50;Erlang
luisbosque;Madrid;Madrid;35;285;23;13;Ruby
raiben;Granada;Granada;7;284;7;1;Java
danimtb;Madrid, Spain;Madrid;1;284;2;3;C++
jonabasque;Vitoria-Gasteiz (Basque Country);Euskadi;14;284;3;133;JavaScript
olgaberrios;Madrid;Madrid;10;283;1;2;Ruby
agonbar;Ourense, Spain;Orense;2;283;0;0;JavaScript
pearpages;Barcelona;Barcelona;4;283;7;14;JavaScript
nilp0inter;Madrid;Madrid;19;283;53;210;Python
alvaroloes;España;España;4;283;1;21;Java
imuguruza;España;España;5;283;0;0;C++
alexruperez;Madrid;Madrid;68;282;1074;1.2k;Objective-C
balrog-kun;Madrid;Madrid;13;282;80;19;Python
Bestion;Barcelona;Barcelona;1;282;0;0;C
viccuad;Madrid, Spain;Madrid;14;281;51;79;Shell
jamaga;barcelona;Barcelona;8;281;1;4;Ruby
joansola;Barcelona - Catalonia;Barcelona;1;280;2;0;Matlab
lluia;Barcelona, Spain;España;4;280;2;33;JavaScript
sjmudd;Madrid, Spain;Madrid;9;280;66;6;Shell
JulianAlonso;Madrid;Madrid;9;279;11;1;Objective-C
jaoo;Piedrabuena. Ciudad Real. Spain;Ciudad Real;7;279;12;19;Shell
v1v;Barcelona;Barcelona;2;279;4;37;Java
rveciana;Barcelona;Barcelona;21;278;53;22;Python
edwise;Madrid;Madrid;6;277;1;55;Java
KonradIT;Madrid;Madrid;122;277;634;245;Python
DaniLabs;Spain;España;2;277;1;3;HTML
j-rivero;Barcelona;Barcelona;5;277;4;2;C++
doup;Barcelona (Spain);Barcelona;10;277;48;47;JavaScript
kunotatemaki;Spain;España;1;277;0;0;Java
plopesc;Valladolid, Spain;Valladolid;8;276;11;6;PHP
Cubel89;Valencia - España;Valencia;3;276;0;0;Java
Serabe;Madrid, Spain;Madrid;38;276;119;606;Ruby
bertez;O Milladoiro, Spain;España;30;275;25;75;JavaScript
cerberillo;Sevilla, Spain;Sevilla;13;275;26;83;Objective-C
jvrsantacruz;Madrid, Spain;Madrid;16;274;37;294;Python
aDaneInSpain;Granada, Spain;Granada;2;274;0;2;JavaScript
dviejo;Alicante, Spain;Alicante;6;274;6;20;OpenSCAD
diegolagoglez;Spain;España;6;274;1;173;Shell
fcsonline;Barcelona, Spain;Barcelona;31;274;64;110;JavaScript
glopezdetorre;Barcelona;Barcelona;10;273;6;17;PHP
robdayz;Barcelona;Barcelona;6;273;1;2;Python
JuanjoSalvador;Almeria, España;Almería;13;273;6;27;JavaScript
marsanla;Valencia;Valencia;11;273;59;61;JavaScript
Bigomby;Sevilla, Spain;Sevilla;9;272;1;41;C++
pnegre;Balearic Islands, Spain.;España;13;271;84;18;Python
yamila-moreno;Madrid, Spain;Madrid;58;271;9;12;Python
kudrom;España;España;3;271;0;5;Python
Gan0k;Barcelona;Barcelona;5;270;4;216;C++
mudasobwa;Barcelona, Spain;Barcelona;5;270;60;6;Ruby
tinova;Madrid;Madrid;7;270;1;14;Shell
guillermocalvo;Zaragoza, Spain;Zaragoza;8;269;90;34;C
zhensydow;Santander, Spain;Cantabria;4;269;18;56;Haskell
SergioBertolinSG;Valladolid;Valladolid;0;269;1;6;Python
marcoscv-work;Madrid (Spain);Madrid;12;268;25;8;JavaScript
villanuevadani;Barcelona;Barcelona;1;268;0;0;Java
javifr;Barcelona;Barcelona;5;268;0;12;JavaScript
ArtCC;Madrid, Spain;Madrid;0;268;0;4;Objective-C
sfotiadis;Madrid;Madrid;7;267;30;8;Java
pabloparejo;Madrid, Spain;Madrid;7;267;0;3;Objective-C
andresbravog;Barcelona;Barcelona;13;267;112;110;Ruby
manfer;Spain;España;4;266;27;13;Python
jfisteus;Madrid, Spain;Madrid;15;266;43;24;Python
d2tstudio;Barcelona;Barcelona;8;266;4;192;CSS
MalGanis2;Huelva, Spain;Huelva;1;266;0;0;HTML
albatronic;Maracena - Granada - Spain;Granada;0;266;1;1;PHP
aeony;Barcelona;Barcelona;19;265;2;57;JavaScript
adgellida;Valencia, Spain;Valencia;2;264;1;97;Shell
javivelasco;Madrid, Spain;Madrid;24;264;13;21;JavaScript
adriacidre;Barcelona;Barcelona;22;264;5;57;PHP
CytraL;Galicia;Galicia;7;263;16;11;C++
helfio;Granada, Spain;Granada;4;263;0;33;Python
jorix;Castelldefels (near Barcelona, Spain);Barcelona;17;263;62;17;JavaScript
jdortiz;Madrid, Spain;Madrid;34;263;31;8;Java
felHR85;Madrid, Spain;Madrid;14;263;36;34;Java
Loksly;Spain;España;3;263;4;11;JavaScript
kewelinho;A coruña;Coruña;2;262;1;44;JavaScript
DavidGSola;Granada, Spain;Granada;4;262;0;3;Java
adrianmugnoz;SPAIN;España;5;262;11;14;JavaScript
wizeman;Madrid, Spain;Madrid;9;262;0;11;Shell
drzippie;Sevilla, Spain;Sevilla;9;261;9;149;PHP
recena;Sevilla, España;Sevilla;2;260;0;8;Java
avara1986;Madrid;Madrid;9;260;6;60;Python
oaguillon;San Gil Santander Colombia;Santander;5;260;;;JavaScript
jbedia;Santander (Spain);Cantabria;2;260;0;3;R
david-caro;Spain;España;13;260;45;195;Python
k3xr;Madrid, Spain;Madrid;6;259;0;4;Java
freeart;Spain, Barcelona;España;3;259;12;55;JavaScript
javilumbrales;Barcelona;Barcelona;7;258;5;13;JavaScript
andresgutgon;Barcelona;Barcelona;10;258;30;66;JavaScript
ChuckDaniels87;Spain;España;1;258;0;20;Shell
Rubentxu;Vitoria (Alava, Spain);Álava;10;257;21;199;JavaScript
eleion;Spain;España;2;257;0;2;Shell
undeadpixel;Barcelona;Barcelona;8;256;2;6;Ruby
caballeroalba;España;España;3;256;1;0;C
amartingu72;España;España;0;256;0;0;Java
ajnavarro;Madrid;Madrid;6;256;0;57;CSS
dpino;Vigo;Pontevedra;16;256;44;27;JavaScript
borjaburgos;New York, NY & Madrid, Spain;Madrid;26;255;6;19;Shell
cumus;Barcelona, Espanya;Barcelona;11;255;0;0;C++ and C
beeva-nievesabalos;Madrid, España;España;1;255;1;2;JavaScript
AlbertoBasalo;Spain;España;34;255;2;161;
ianharrigan;Barcelona;Barcelona;30;255;377;57;Haxe
JArandaIzquierdo;Granada (Spain);Granada;10;255;0;8;Java
Amab;Granada, Spain;Granada;14;254;14;29;HTML
existeundelta;Barcelona;Barcelona;9;254;0;237;R and JavaScript
